Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonal Tag,Supplier Lead Time (days),Product Rating,Return Rate,Stockout Indicator,Store Type,Customer Footfall
19-06-2022,S002,Butter Scotch Cup,Groceries,West,492,375,111,244.25,149.52,11,Sunny,0,161.93,Winter,11,3.9,0.037,0,Large,318
05-05-2022,S004,Pineapple Ice Cream,Toys,North,100,54,20,294.82,330.91,22,Snowy,0,380.99,Summer,12,4.9,0.042,0,Small,594
23-06-2022,S005,Chocolate IceCream,Toys,East,241,234,8,193.37,490.59,0,Snowy,1,570.8,Autumn,3,3.8,0.051,0,Large,267
24-04-2022,S004,Cheese Crackers,Electronics,South,380,200,58,118.89,149.29,2,Cloudy,1,145.25,Autumn,6,4.5,0.184,0,Large,504
22-06-2022,S003,Peanut Chikki Bar,Clothing,North,158,147,97,203.43,299.27,13,Cloudy,1,344.87,Summer,5,2.7,0.045,0,Large,419
18-06-2022,S001,Pineapple Ice Cream,Electronics,West,373,294,19,116.51,26.36,50,Cloudy,0,30.52,Winter,10,2.8,0.079,0,Large,460
06-02-2022,S002,Oreo Biscuit,Groceries,West,494,136,130,82.81,322.15,37,Snowy,1,335.6,Spring,6,3.8,0.113,0,Medium,456
18-04-2022,S003,Chocolate Donut,Groceries,North,347,89,53,249.51,96.69,13,Cloudy,0,103.34,Autumn,9,1.9,0.164,0,Medium,891
22-01-2022,S004,Choco Lava Cake,Clothing,East,451,107,193,70.98,44.93,10,Rainy,1,47.14,Spring,8,4.1,0.114,0,Small,381
31-01-2022,S005,Peanut Chikki Bar,Clothing,West,193,8,143,242.62,477.91,27,Snowy,0,551,Spring,11,1.5,0.178,0,Medium,781
01-06-2022,S004,Chocolate Donut,Toys,South,141,12,54,179.89,119.36,25,Snowy,1,104.06,Summer,11,1.5,0.082,0,Small,911
21-06-2022,S004,Pineapple Ice Cream,Toys,West,208,185,157,126.27,485.93,4,Snowy,0,433.39,Autumn,7,2.5,0.037,0,Large,585
27-05-2022,S003,Caramel Popcorn,Toys,West,400,198,161,143.22,484.06,5,Cloudy,0,425.86,Summer,5,3.7,0.071,0,Large,635
07-04-2022,S002,Fruit Jelly Cup,Clothing,South,489,15,46,110.08,222.67,44,Sunny,0,229.39,Autumn,9,4.6,0.15,0,Large,880
17-05-2022,S001,Vanilla Cone,Groceries,West,299,83,166,88.42,449.6,8,Snowy,1,481.96,Winter,8,2,0.162,0,Large,238
07-04-2022,S002,Caramel Popcorn,Clothing,North,434,272,25,162.86,373.8,32,Rainy,0,425.24,Autumn,8,2,0.06,0,Small,299
17-06-2022,S001,Blueberry Muffin,Clothing,West,415,272,11,219.01,160.33,14,Sunny,1,134.51,Spring,6,3.7,0.044,0,Large,356
27-04-2022,S002,Pineapple Ice Cream,Electronics,North,246,38,85,114.47,397.58,38,Sunny,1,343.23,Summer,7,2.9,0.036,0,Large,383
28-04-2022,S003,Blueberry Muffin,Groceries,West,60,14,197,171.75,338.99,42,Rainy,1,390.1,Spring,14,3.6,0.187,0,Large,241
10-04-2022,S005,Coffee Crunch Bar,Toys,South,337,215,155,294.6,24.41,3,Cloudy,0,24.45,Autumn,6,1.3,0.063,0,Small,655
02-05-2022,S001,Caramel Popcorn,Toys,West,191,173,19,281.2,172.97,50,Cloudy,1,154.7,Summer,12,1.1,0.083,0,Small,82
14-03-2022,S002,Fruit Jelly Cup,Groceries,North,80,46,9,173.28,474.7,25,Sunny,1,440.83,Summer,12,1.1,0.195,0,Small,168
29-05-2022,S003,Mint Choco Stick,Electronics,South,419,157,98,80.44,63.93,46,Snowy,0,51.45,Winter,3,2.8,0.138,0,Large,955
07-02-2022,S002,Peanut Chikki Bar,Toys,West,453,452,183,96.77,283.16,45,Cloudy,1,276.83,Autumn,11,3.9,0.048,0,Small,945
18-01-2022,S003,Peanut Chikki Bar,Groceries,North,428,317,130,119.8,131.57,32,Sunny,0,112.12,Winter,8,1.2,0.2,0,Large,404
03-06-2022,S002,Cheese Crackers,Groceries,East,382,213,69,114.6,142.23,5,Cloudy,1,150.78,Winter,12,4.8,0.191,0,Large,827
01-04-2022,S002,Mango Ice Cream,Clothing,North,188,131,52,218.84,268.69,35,Cloudy,1,216.17,Summer,9,1,0.159,0,Large,531
19-03-2022,S002,Choco Lava Cake,Groceries,East,133,33,149,264.38,414.86,47,Cloudy,1,407.06,Winter,7,1.6,0.112,0,Large,971
26-02-2022,S001,Peanut Chikki Bar,Toys,South,370,23,190,64.41,18.14,32,Sunny,1,20.83,Summer,9,3.2,0.074,0,Medium,820
04-01-2022,S005,Dark Fantasy Cookie,Electronics,North,127,73,192,235.56,150.87,21,Rainy,1,123.18,Winter,11,2.4,0.159,0,Small,202
26-04-2022,S004,Cheese Crackers,Groceries,East,270,247,21,279.84,125.88,9,Cloudy,1,138.37,Winter,8,1.4,0.061,0,Large,823
04-01-2022,S002,Vanilla Cone,Electronics,East,191,135,41,174.1,59.01,12,Snowy,0,61.59,Winter,10,2.5,0.033,0,Medium,596
06-02-2022,S005,Pineapple Ice Cream,Clothing,East,276,68,73,150.17,77.58,44,Sunny,0,76.59,Winter,10,2.6,0.014,0,Small,776
09-03-2022,S005,Coffee Crunch Bar,Electronics,East,471,453,182,283.11,119.59,34,Rainy,1,120.26,Spring,11,5,0.042,0,Medium,59
11-02-2022,S003,Mango Ice Cream,Clothing,West,251,190,6,133.55,482.02,27,Cloudy,1,556.68,Winter,12,2.8,0.152,0,Medium,74
18-06-2022,S001,Pineapple Ice Cream,Clothing,East,324,49,13,211.8,185.64,37,Sunny,1,160.26,Autumn,14,2.9,0.109,0,Large,239
09-01-2022,S003,Cheese Crackers,Toys,North,442,235,177,290.69,117.36,39,Snowy,1,117.42,Autumn,6,1.8,0.052,0,Medium,629
03-03-2022,S003,Chocolate IceCream,Toys,South,360,269,151,181.9,93.02,3,Cloudy,1,92.93,Summer,12,4.1,0.188,0,Medium,911
01-02-2022,S004,Cheese Crackers,Toys,North,382,77,192,283.18,109.01,4,Cloudy,0,110.33,Spring,7,4.9,0.026,0,Large,934
06-03-2022,S003,Peanut Chikki Bar,Electronics,West,224,59,91,117.19,429.71,1,Sunny,0,381.62,Spring,9,4.4,0.188,0,Small,259
03-05-2022,S003,Dark Fantasy Cookie,Electronics,West,500,478,39,294.16,99.17,48,Snowy,0,105.34,Winter,10,2.6,0.144,0,Medium,652
19-04-2022,S002,Pineapple Ice Cream,Groceries,South,236,182,84,242.4,408.35,36,Rainy,1,456.25,Autumn,8,3.6,0.175,0,Large,886
09-01-2022,S003,Oreo Biscuit,Groceries,East,321,195,29,233.11,237.77,38,Rainy,0,279.29,Spring,7,3.1,0.196,0,Medium,593
24-04-2022,S002,KitKat Bar,Toys,East,209,192,1,55.36,331.26,44,Cloudy,0,334.28,Summer,1,2.8,0.157,0,Large,805
04-04-2022,S003,Mint Choco Stick,Toys,East,415,160,48,107.73,38.65,0,Rainy,0,38.4,Winter,11,1.4,0.193,0,Medium,592
10-04-2022,S005,Butter Scotch Cup,Clothing,South,71,62,173,244.69,70.92,44,Snowy,1,61.6,Autumn,11,4.4,0.026,0,Medium,302
03-04-2022,S001,Peanut Chikki Bar,Electronics,East,223,87,111,205.35,320.13,36,Sunny,1,308.82,Spring,10,4.2,0.043,0,Medium,767
18-04-2022,S001,Mint Choco Stick,Electronics,West,399,108,140,227.68,27.47,36,Snowy,0,22.58,Spring,9,4.5,0.119,0,Large,701
04-06-2022,S004,Blueberry Muffin,Toys,North,241,49,197,121.32,321.46,24,Snowy,1,333.67,Winter,9,3.2,0.096,0,Large,484
21-02-2022,S005,Coffee Crunch Bar,Electronics,East,306,263,157,107.53,203.13,11,Sunny,1,199.93,Autumn,2,4,0.007,0,Medium,500
02-06-2022,S005,Dark Fantasy Cookie,Toys,East,493,420,92,277.4,451.46,40,Sunny,1,526.78,Spring,12,4.9,0.084,0,Small,472
14-06-2022,S005,Lays Chips,Toys,West,373,37,112,253.8,326.94,14,Snowy,0,370.72,Spring,6,2,0.001,0,Medium,802
07-06-2022,S005,Lays Chips,Electronics,South,395,371,47,254.46,307.7,14,Rainy,1,282.21,Winter,8,4.6,0.037,0,Medium,772
14-01-2022,S005,Dark Fantasy Cookie,Clothing,East,82,3,160,100.76,228.79,37,Cloudy,0,258.71,Summer,9,4.6,0.13,0,Small,532
20-02-2022,S004,Strawberry Sundae,Clothing,South,350,226,68,153.17,222.32,20,Cloudy,0,194.48,Summer,1,2.7,0.158,0,Large,290
29-06-2022,S004,Pineapple Ice Cream,Electronics,West,432,241,87,65.12,361.73,11,Sunny,1,382.82,Summer,3,2,0.113,0,Small,607
22-05-2022,S005,Butter Scotch Cup,Electronics,South,302,162,17,119.66,405.7,7,Cloudy,0,386.07,Autumn,5,3.7,0.021,0,Small,783
19-04-2022,S003,Strawberry Sundae,Electronics,North,466,52,1,225.55,361.99,23,Cloudy,0,383.8,Summer,5,3.4,0.176,0,Large,863
20-04-2022,S001,Strawberry Sundae,Clothing,West,72,30,200,137.44,478.3,41,Cloudy,0,434.51,Autumn,7,2.4,0.132,0,Large,767
24-02-2022,S004,Strawberry Sundae,Groceries,North,494,17,115,156.98,118.68,40,Cloudy,0,111.57,Winter,11,2.6,0.125,0,Large,902
07-03-2022,S002,Pineapple Ice Cream,Clothing,South,430,363,171,93.62,133.96,26,Rainy,1,155.34,Winter,7,4.9,0.049,0,Medium,459
21-06-2022,S005,Vanilla Cone,Clothing,North,62,9,93,232.16,30.31,4,Snowy,0,27.26,Winter,4,4.4,0.01,0,Small,304
11-04-2022,S004,Lays Chips,Electronics,North,210,198,179,283.3,400.02,2,Sunny,0,401.72,Autumn,11,1.8,0.033,0,Large,511
19-06-2022,S001,Oreo Biscuit,Electronics,North,286,257,79,234.67,213.08,27,Rainy,1,238.38,Summer,13,2.5,0.045,0,Medium,632
29-06-2022,S003,Oreo Biscuit,Groceries,North,144,137,143,145.65,81.9,23,Sunny,1,97.82,Spring,10,1.5,0.065,0,Large,386
07-02-2022,S001,Pineapple Ice Cream,Electronics,West,135,115,96,63.27,468.1,0,Rainy,0,478.09,Spring,5,1.2,0.017,0,Medium,763
09-05-2022,S001,Dark Fantasy Cookie,Clothing,North,242,65,60,180.15,361.51,5,Sunny,0,338.03,Autumn,2,4.7,0.162,0,Medium,665
02-03-2022,S004,Mint Choco Stick,Clothing,North,264,204,13,245.61,107.74,21,Cloudy,0,86.27,Autumn,6,4.2,0.005,0,Small,177
10-02-2022,S005,Fruit Jelly Cup,Toys,East,436,411,17,149.05,446.37,22,Cloudy,0,389.9,Summer,4,3,0.193,0,Small,400
26-04-2022,S003,Caramel Popcorn,Groceries,West,367,202,154,199.43,368.2,21,Snowy,1,407.27,Autumn,3,3.9,0.042,0,Large,456
18-06-2022,S005,Chocolate IceCream,Electronics,South,374,186,73,271.86,95.41,49,Sunny,1,104.24,Winter,11,4.5,0.023,0,Small,847
20-04-2022,S001,Choco Lava Cake,Clothing,East,314,216,37,236.48,56.86,14,Snowy,0,62.5,Spring,9,3.8,0.073,0,Small,343
05-01-2022,S001,Vanilla Cone,Clothing,East,464,20,21,227.23,165.76,3,Snowy,1,181,Autumn,11,3.3,0.053,0,Medium,805
18-02-2022,S004,KitKat Bar,Electronics,South,339,4,65,213.61,324.62,23,Sunny,1,325.84,Autumn,9,1.1,0.044,0,Small,585
20-02-2022,S001,Butter Scotch Cup,Toys,West,371,190,147,281.47,264.88,34,Sunny,0,247.42,Summer,7,4.6,0.166,0,Medium,145
04-06-2022,S001,Peanut Chikki Bar,Electronics,East,260,180,189,169.13,26.99,25,Rainy,1,23.52,Autumn,1,1.2,0.112,0,Small,656
07-03-2022,S001,Mint Choco Stick,Groceries,East,264,127,23,68.73,21.84,33,Rainy,1,18.41,Summer,10,3.4,0.136,0,Small,877
16-05-2022,S003,Mango Ice Cream,Groceries,South,333,107,131,226.5,155.05,27,Snowy,0,149.79,Summer,10,4.7,0.047,0,Small,377
28-05-2022,S004,Mint Choco Stick,Groceries,West,197,155,100,181.14,485.6,42,Cloudy,0,474.72,Winter,8,4.8,0.104,0,Small,378
17-06-2022,S003,Oreo Biscuit,Clothing,West,466,39,88,270.89,161.07,32,Rainy,1,148.36,Autumn,5,4.6,0.138,0,Large,121
25-02-2022,S004,Coffee Crunch Bar,Groceries,South,140,133,117,82.44,85.15,41,Rainy,0,95.1,Winter,13,3.4,0.197,0,Medium,674
31-05-2022,S002,Pineapple Ice Cream,Clothing,East,250,137,62,215.73,404.01,43,Sunny,0,452.74,Spring,3,1.8,0.045,0,Small,643
08-02-2022,S005,Blueberry Muffin,Clothing,East,193,109,27,69.56,247.56,24,Snowy,1,289.6,Autumn,11,2.1,0.084,0,Large,396
28-06-2022,S003,Caramel Popcorn,Toys,East,500,43,75,70.25,460.97,41,Cloudy,1,510.44,Summer,11,3.2,0.072,0,Large,524
18-02-2022,S001,Caramel Popcorn,Groceries,North,197,123,96,145.83,404.03,47,Snowy,0,437.53,Spring,9,4.7,0.147,0,Medium,369
08-05-2022,S002,Cheese Crackers,Electronics,South,292,1,37,210.74,144.85,3,Snowy,0,128.06,Winter,10,4.6,0.093,0,Small,632
21-04-2022,S003,Vanilla Cone,Clothing,South,431,420,90,130.78,121,26,Rainy,0,107.51,Autumn,1,1.5,0.179,0,Large,691
04-05-2022,S002,Blueberry Muffin,Toys,West,110,0,90,84.77,351.13,49,Cloudy,1,299.44,Autumn,9,3.1,0.036,0,Large,123
27-01-2022,S005,Peanut Chikki Bar,Clothing,South,377,359,84,154.53,89.87,50,Snowy,0,89.26,Autumn,9,3.1,0.034,0,Large,584
03-01-2022,S001,Lays Chips,Clothing,East,463,407,162,160.14,313.03,12,Snowy,0,281.63,Spring,4,1.4,0.107,0,Medium,170
02-02-2022,S004,Chocolate IceCream,Clothing,East,264,40,149,257.35,51.96,4,Rainy,0,49.11,Winter,12,1.3,0.124,0,Medium,499
17-03-2022,S002,Blueberry Muffin,Clothing,East,259,116,133,215.62,367.14,29,Sunny,0,411.44,Winter,4,3.5,0.11,0,Large,736
10-04-2022,S003,Caramel Popcorn,Clothing,North,363,276,132,209.09,275.89,29,Snowy,0,235.79,Winter,9,2,0.175,0,Large,808
13-05-2022,S002,Pineapple Ice Cream,Toys,South,385,87,137,211.88,42.82,27,Cloudy,0,38.03,Winter,4,3.1,0.178,0,Medium,791
27-05-2022,S002,Oreo Biscuit,Electronics,West,128,128,38,80.8,354.23,12,Snowy,1,374.57,Winter,3,4.6,0.084,0,Large,860
05-04-2022,S004,Chocolate Donut,Clothing,South,58,28,193,208.84,209.89,5,Rainy,1,251.32,Autumn,13,1.2,0.128,0,Large,836
22-06-2022,S002,Mint Choco Stick,Electronics,East,465,396,150,247.9,345.57,16,Rainy,0,333.44,Autumn,9,1.1,0.033,0,Medium,585
08-04-2022,S005,Dark Fantasy Cookie,Groceries,South,126,14,150,106.32,397.14,36,Snowy,0,348.69,Summer,3,4.1,0.011,0,Large,400
14-03-2022,S002,Dark Fantasy Cookie,Groceries,East,278,229,190,63.5,202.43,20,Snowy,0,208.25,Winter,14,2.9,0.161,0,Large,387
22-06-2022,S005,Oreo Biscuit,Electronics,South,475,137,194,134.34,277.68,29,Rainy,0,296.65,Summer,1,1.6,0.184,0,Medium,65
14-04-2022,S003,Chocolate IceCream,Clothing,East,161,94,18,220.34,406.44,16,Snowy,0,404.65,Winter,2,4.1,0.137,0,Large,57
05-06-2022,S002,Choco Lava Cake,Groceries,South,260,211,129,273.04,193.89,3,Snowy,1,197.94,Winter,11,1.8,0.166,0,Small,62
01-06-2022,S004,Fruit Jelly Cup,Toys,North,466,308,131,170.15,187.37,42,Sunny,0,208.63,Summer,8,1.6,0.056,0,Medium,487
14-05-2022,S002,Butter Scotch Cup,Clothing,East,280,25,101,126.73,13.73,44,Cloudy,1,15.74,Spring,5,4.6,0.008,0,Small,733
02-02-2022,S005,Choco Lava Cake,Electronics,West,456,92,46,234.17,184.81,31,Snowy,0,199.39,Winter,1,1.1,0.18,0,Medium,353
09-02-2022,S002,Strawberry Sundae,Electronics,West,82,64,1,275.02,404.41,2,Rainy,1,429.88,Winter,7,3.5,0.102,0,Large,826
18-05-2022,S002,Mint Choco Stick,Groceries,North,217,150,142,172.37,273.74,32,Cloudy,0,250.81,Autumn,1,4.3,0.187,0,Small,899
20-03-2022,S003,KitKat Bar,Electronics,North,397,173,93,175.77,423.37,4,Sunny,1,497.25,Winter,8,1.6,0.064,0,Large,180
02-02-2022,S002,Chocolate Donut,Clothing,West,68,14,128,107.72,144.01,2,Snowy,0,144.68,Summer,14,3.9,0.105,0,Small,350
16-03-2022,S001,Choco Lava Cake,Toys,South,293,154,145,164.27,493.89,24,Cloudy,1,477.66,Spring,12,4.2,0.018,0,Medium,967
11-04-2022,S004,Vanilla Cone,Clothing,West,216,2,77,244.54,447.25,38,Cloudy,1,516,Winter,7,4.8,0.072,0,Medium,998
19-04-2022,S003,Pineapple Ice Cream,Clothing,South,295,183,85,122.54,490.04,16,Snowy,1,483.55,Winter,5,2.9,0.194,0,Small,880
11-01-2022,S003,Vanilla Cone,Toys,North,303,76,84,250.83,170.37,48,Rainy,1,156.86,Winter,9,2.2,0.056,0,Medium,156
23-06-2022,S002,Blueberry Muffin,Clothing,East,374,117,66,64,205.52,24,Sunny,0,219.23,Spring,1,4.7,0.174,0,Medium,203
13-03-2022,S004,Oreo Biscuit,Clothing,West,352,288,139,210.29,84.09,34,Snowy,0,83.44,Summer,1,3,0.144,0,Medium,578
14-02-2022,S004,Chocolate IceCream,Toys,West,55,20,195,104.65,152.81,13,Rainy,0,145.01,Autumn,14,1.5,0.164,0,Medium,799
01-05-2022,S002,Dark Fantasy Cookie,Groceries,South,412,152,114,82.8,392.23,0,Sunny,0,332.55,Summer,14,1.9,0.071,0,Large,897
13-05-2022,S003,Dairy Milk Chocolate,Toys,South,448,310,94,75.39,245.53,1,Rainy,1,241.55,Winter,4,4.9,0.17,0,Medium,302
25-01-2022,S004,Peanut Chikki Bar,Toys,North,146,126,17,144.21,439.78,40,Cloudy,1,372.81,Summer,7,3.4,0.067,0,Small,336
26-02-2022,S002,Vanilla Cone,Clothing,North,350,14,38,282.59,179.49,46,Snowy,1,200.38,Spring,14,3.2,0.167,0,Small,776
28-06-2022,S002,Coffee Crunch Bar,Electronics,East,453,185,155,106.04,105.62,0,Snowy,1,105.58,Spring,6,4.4,0.016,0,Large,900
11-03-2022,S001,Mango Ice Cream,Clothing,North,399,336,195,171.79,213.62,39,Sunny,1,231.05,Summer,1,4.9,0.056,0,Medium,212
03-06-2022,S001,Oreo Biscuit,Electronics,West,325,107,16,160.47,217.59,37,Rainy,0,217.67,Winter,4,2.7,0.183,0,Medium,151
10-03-2022,S004,Chocolate IceCream,Electronics,East,283,164,62,90.12,372.69,22,Snowy,0,409.04,Spring,14,2.9,0.171,0,Medium,900
08-05-2022,S004,Dark Fantasy Cookie,Toys,South,317,283,35,171.32,177.22,5,Rainy,0,173.94,Winter,8,4.7,0.162,0,Large,712
16-04-2022,S002,Caramel Popcorn,Groceries,West,155,14,164,222.02,381.63,11,Cloudy,0,385.72,Spring,4,2.5,0.171,0,Medium,756
01-04-2022,S004,KitKat Bar,Clothing,East,349,150,47,254.25,402.05,14,Rainy,1,414.66,Winter,2,2.8,0.15,0,Medium,747
01-03-2022,S001,Mint Choco Stick,Toys,West,313,126,117,140.31,473.6,22,Rainy,0,531.5,Spring,4,3.2,0.005,0,Large,216
02-04-2022,S001,Dark Fantasy Cookie,Clothing,South,255,67,40,262.95,364.38,16,Cloudy,0,348.13,Autumn,10,3.4,0.121,0,Medium,642
26-03-2022,S005,Pineapple Ice Cream,Groceries,East,115,91,129,198.61,207.95,21,Cloudy,1,242.85,Summer,1,3.5,0.18,0,Medium,388
30-05-2022,S004,Fruit Jelly Cup,Toys,North,271,110,144,76.31,90.07,38,Snowy,0,97.6,Autumn,10,2.9,0.011,0,Small,687
21-01-2022,S003,Blueberry Muffin,Groceries,South,87,17,76,71.04,391.25,17,Rainy,0,458.18,Autumn,11,3.2,0.057,0,Small,316
29-05-2022,S001,Pineapple Ice Cream,Clothing,East,236,29,186,179.45,436.94,29,Rainy,0,444.65,Spring,14,2.3,0.175,0,Small,498
03-03-2022,S001,Dairy Milk Chocolate,Toys,West,306,31,133,86.6,130.38,47,Rainy,1,108.21,Summer,2,4.7,0.068,0,Medium,75
27-01-2022,S004,Mint Choco Stick,Clothing,West,426,46,108,270.68,436.44,27,Sunny,1,355.25,Summer,3,3.5,0.15,0,Small,486
08-06-2022,S004,Choco Lava Cake,Groceries,East,74,50,111,65.57,419.33,18,Snowy,0,365.31,Autumn,5,3,0.007,0,Medium,885
05-05-2022,S001,Choco Lava Cake,Electronics,East,461,317,67,195.36,388.39,44,Rainy,1,327.31,Winter,6,3.3,0.107,0,Large,736
05-03-2022,S005,Cheese Crackers,Toys,East,326,162,95,65.46,178.35,38,Sunny,0,198.07,Winter,3,3.9,0.038,0,Medium,73
23-02-2022,S003,Dairy Milk Chocolate,Clothing,South,427,242,108,228.27,467.34,32,Sunny,0,403.57,Summer,3,3,0.013,0,Medium,245
01-06-2022,S002,Dairy Milk Chocolate,Electronics,South,171,73,142,82.45,363.64,24,Rainy,1,411.28,Autumn,6,2,0.087,0,Medium,506
23-01-2022,S004,Chocolate IceCream,Electronics,North,306,199,90,62.37,193.32,29,Rainy,1,164.8,Winter,4,4.7,0.08,0,Small,661
09-05-2022,S001,Cheese Crackers,Clothing,East,335,112,127,124.06,422.89,37,Cloudy,1,349.58,Spring,8,1.7,0.029,0,Medium,91
18-06-2022,S003,Pineapple Ice Cream,Groceries,North,140,135,115,95.43,366.63,11,Rainy,1,337.07,Autumn,10,4.3,0.125,0,Medium,330
10-03-2022,S002,Caramel Popcorn,Clothing,North,79,42,57,109.72,77.46,23,Snowy,1,83.93,Summer,1,3.3,0.192,0,Large,503
21-04-2022,S005,Dark Fantasy Cookie,Clothing,North,479,110,78,204.21,330.37,7,Snowy,0,390.06,Winter,7,2.3,0.189,0,Medium,945
24-04-2022,S003,Butter Scotch Cup,Electronics,West,65,56,173,115.05,431.26,33,Cloudy,0,512.08,Winter,6,3.5,0.08,0,Large,439
10-05-2022,S003,Choco Lava Cake,Clothing,West,396,355,166,161.04,109.48,15,Snowy,1,115.05,Summer,10,4.6,0.078,0,Large,390
25-01-2022,S002,Dark Fantasy Cookie,Toys,North,448,338,131,275.09,120.15,30,Cloudy,0,121.88,Summer,5,2.4,0.182,0,Large,452
17-05-2022,S003,Dark Fantasy Cookie,Electronics,North,206,101,41,288.16,311.31,24,Snowy,1,345.91,Winter,5,4.1,0.122,0,Medium,514
07-05-2022,S002,Oreo Biscuit,Groceries,North,251,93,167,181.37,358.64,50,Rainy,0,318.41,Winter,6,2.7,0.042,0,Small,591
21-01-2022,S002,Mint Choco Stick,Toys,West,431,44,23,58.9,328.55,6,Sunny,0,358.3,Winter,12,4.3,0.158,0,Medium,702
20-02-2022,S005,Choco Lava Cake,Groceries,South,353,311,61,107.69,111.63,26,Sunny,0,116.48,Spring,14,4.8,0.055,0,Large,141
21-03-2022,S003,Chocolate Donut,Toys,East,487,407,59,295.42,250.93,41,Snowy,1,228.37,Winter,13,1.8,0.161,0,Small,103
17-06-2022,S002,Strawberry Sundae,Clothing,South,447,357,138,264.89,262.09,26,Cloudy,0,262.75,Summer,3,4.7,0.063,0,Small,971
13-05-2022,S005,Pineapple Ice Cream,Clothing,North,455,353,63,259.89,488.94,7,Snowy,0,561.63,Spring,3,4.9,0.072,0,Medium,700
01-03-2022,S005,Coffee Crunch Bar,Toys,West,360,343,188,219.02,73.68,11,Snowy,0,72.06,Autumn,7,2,0.19,0,Small,154
08-02-2022,S002,Vanilla Cone,Groceries,East,87,51,154,249.05,480.68,32,Snowy,1,437.82,Spring,12,3,0.161,0,Large,663
25-02-2022,S005,Choco Lava Cake,Toys,East,323,252,79,212.55,205.94,48,Rainy,1,239.42,Autumn,2,4.4,0.138,0,Large,560
19-01-2022,S005,Lays Chips,Electronics,East,493,260,135,157.38,45.67,15,Rainy,0,52.3,Spring,9,2.9,0.001,0,Small,551
30-03-2022,S001,Peanut Chikki Bar,Electronics,North,135,51,97,194.16,317.29,25,Rainy,0,288.83,Winter,8,2,0.04,0,Medium,332
05-06-2022,S002,Chocolate IceCream,Groceries,West,241,93,11,110.4,442.7,44,Sunny,0,524.17,Spring,1,4.6,0.095,0,Small,683
11-03-2022,S005,Fruit Jelly Cup,Clothing,West,461,63,154,61.8,12.01,19,Snowy,1,13.95,Summer,11,3.8,0.042,0,Large,113
07-05-2022,S002,Coffee Crunch Bar,Clothing,West,226,20,139,242.04,44.74,22,Cloudy,0,51.39,Summer,13,4.1,0.158,0,Small,167
31-03-2022,S005,Oreo Biscuit,Electronics,East,310,246,7,209.75,363.6,28,Rainy,0,313.42,Winter,12,3,0.016,0,Small,335
25-06-2022,S004,Vanilla Cone,Electronics,North,91,53,164,240.84,46.17,37,Cloudy,0,40.67,Spring,11,4.7,0.158,0,Medium,954
06-05-2022,S001,Fruit Jelly Cup,Toys,East,109,72,193,75.88,208.44,21,Sunny,1,217.08,Winter,7,2.6,0.058,0,Medium,476
02-06-2022,S005,Strawberry Sundae,Clothing,West,177,157,164,132.8,194.97,29,Sunny,0,225.72,Autumn,8,3.2,0.113,0,Small,799
21-06-2022,S003,Strawberry Sundae,Clothing,South,251,131,190,291.24,88.97,12,Snowy,0,88.92,Autumn,1,2.3,0.033,0,Large,113
28-04-2022,S005,Fruit Jelly Cup,Groceries,East,277,89,42,131.06,397.47,36,Rainy,0,401.13,Spring,13,2.7,0.114,0,Medium,305
15-06-2022,S004,Dairy Milk Chocolate,Electronics,South,492,81,80,88.49,23.52,32,Snowy,1,19.98,Autumn,12,1.9,0.148,0,Small,298
08-01-2022,S001,Mango Ice Cream,Electronics,West,428,353,160,218.07,499.64,34,Cloudy,1,580,Winter,13,4.3,0.161,0,Medium,302
10-03-2022,S004,Dark Fantasy Cookie,Clothing,West,287,163,34,100.09,469.02,42,Snowy,1,532.11,Spring,12,3.5,0.129,0,Small,170
22-04-2022,S001,Lays Chips,Electronics,North,120,116,2,152.04,382.61,26,Snowy,0,364.42,Winter,14,4.1,0.052,0,Large,431
11-01-2022,S001,Chocolate IceCream,Toys,South,339,302,6,235.63,134.16,38,Snowy,0,121.94,Spring,3,3.6,0.174,0,Small,800
19-03-2022,S002,Strawberry Sundae,Electronics,East,215,189,8,280.83,444.39,16,Rainy,0,526.72,Autumn,13,4.5,0.082,0,Large,218
13-01-2022,S004,Peanut Chikki Bar,Toys,East,236,214,149,177.82,148.24,14,Cloudy,1,135.55,Spring,9,1.9,0.197,0,Medium,742
29-04-2022,S001,Blueberry Muffin,Toys,West,251,99,192,243.97,264.41,2,Snowy,0,307.3,Spring,1,2,0.076,0,Large,716
27-03-2022,S005,Peanut Chikki Bar,Clothing,South,214,163,132,225.14,406.57,7,Snowy,1,466.2,Spring,14,3.7,0.001,0,Medium,833
10-04-2022,S002,Chocolate IceCream,Toys,North,243,169,145,278.35,236.21,33,Cloudy,1,244.54,Winter,4,2.3,0.158,0,Large,920
27-01-2022,S002,Lays Chips,Groceries,East,346,311,139,50.67,357.45,24,Rainy,0,360.13,Autumn,1,1.6,0.065,0,Large,922
15-06-2022,S003,Dairy Milk Chocolate,Groceries,South,428,423,174,198.04,486.49,21,Rainy,1,405.23,Autumn,13,4.5,0.027,0,Large,87
01-04-2022,S004,Peanut Chikki Bar,Groceries,North,199,34,97,188.09,15.32,36,Cloudy,1,12.75,Autumn,2,4,0.168,0,Large,437
